"NUM_CNPJ_CPF","NOME DO _FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DATA NOTA","VALOR DO ITEM ","CATEGORIA","LOCAL VIAGEM","UF LOCAL VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","04629",26/08/2005,"15297,69","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",16/08/2005,20/08/2005,"MEMO368GSIPR/SCAAM/MB - ALMOÇO COMEMORATIVO AOS 50 ANOS DE ATIVIDADES DA ABDIB; LANÇAMENTO DA POLÍTICA NACIONAL DE ESPORTE;JANTAR EM HOMENAGEM À ELEIÇÃO DE JOSUÉ CHRISTIANO GOMES DA SILVA, PARA A PRESIDÊNCIA, E WALTER FONTANA FILHO, PARA A DIRETORIA"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","014066",21/10/2005,"15251,58","LOCACAO DE MEIOS DE TRANSPORTE","POUSO ALEGRE","MG",04/10/2005,07/10/2005,"MEMO 952GSIPR/SCHEXEC/DGES OBRAS DE DUPLICAÇÃO DA BR381, BR 459"
"84088830000102","BRECHA TRANSPORTES E TURISMO LTDA","MANAUS","AM","4800",14/12/2004,15236,"LOCACAO DE MEIOS DE TRANSPORTE","MANAUS","AM",10/12/2004,14/12/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","2835",12/04/2005,"15219,83","LOCACAO DE MEIOS DE TRANSPORTE","FRANCA","SP",22/03/2005,24/03/2005,
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2023",14/05/2003,"15188,41","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",28/04/2003,04/05/2003,
"78355484000189","FRANQUIA EMPRESARIAL - AUTO LOCADORA MS LTDA - LOCALIZA","CHAPECO","SC","86230",28/06/2005,"15181,8","LOCACAO DE MEIOS DE TRANSPORTE","SANTA ROSA","RS",15/06/2005,17/06/2005,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","2409",11/03/2005,"15167,63","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",25/02/2005,27/02/2005,"Memo 154-GSIPR/SCHEXEC/DGES - agenda particular"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","12808",12/04/2004,"15087,49","LOCACAO DE MEIOS DE TRANSPORTE","SÃO CAETANO DO SUL","SP",24/03/2004,29/03/2004,
"31349202000177","JW TRANSPORTADORA TURÍSTICA","RIO DE JANEIRO","RJ","2865",30/04/2003,15000,"LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",24/04/2003,30/04/2003,
"04669879000110","RENARO LOCAÇÃO DE VEÍCULOS E SERVIÇOS LTDA","SÃO CAETANO DO SUL","SP","94",06/05/2004,15000,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",28/04/2004,02/05/2004,
"83300202000186","CURUMIM TRANSPORTES DE LOCAÇÃO LTDA","BELÉM","PA","1081",04/05/2005,15000,"LOCACAO DE MEIOS DE TRANSPORTE","MOJÚ","PA",26/04/2005,27/04/2005,"Memo 307GSIPR/SCHEXEC/DGES - visita ao plantio de palma de agricultura familiar"
"05561264000138","ANNA RENT A CAR - MAIA LOCADORA DE VEÍCULOS LTDA","FLORIANÓPOLIS","SC","327",08/11/2005,15000,"LOCACAO DE MEIOS DE TRANSPORTE","ASSIS","SP",04/11/2005,08/11/2005,"MEMO 348GSIPR/SCAAM/EX INAUGURAÇÃO DA LINHA DE TRANSIMISSÃO LONDRINA/ASSIS/ARARAQUARA, COM VISITA À AMPLIAÇÃO DA SUBESTAÇÃO DE ASSIS"
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","602",09/07/2004,"14983,25","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",30/06/2004,03/07/2004,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","95509",07/12/2005,"14981,47","LOCACAO DE MEIOS DE TRANSPORTE","FORTALEZA","CE",24/11/2005,25/11/2005,"MEMO616GSIPR/SCAAM/MB - CERIMÔNIA DE ANÚNCIO DA TRANSNORDESTINA, DOS RECURSOS PARA O METRÔ DE FORTALEZA E DO ACORDO PARA FORNECIMENTO DE GÁS PARA SIDERÚRGICA DO CEARÁ"
"42784173000198","CHOFER LTDA","BELO HORIZONTE","MG","3806",01/04/2004,"14974,5","LOCACAO DE MEIOS DE TRANSPORTE","ITINGA","MG",25/03/2004,26/03/2004,
"00926724000160","RUSSO FILHOS LTDA","PONTA PORÃ","MS","388",14/10/2003,"14957,16","LOCACAO DE MEIOS DE TRANSPORTE","CORUMBÁ","MS",09/10/2003,11/10/2003,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","395",26/04/2003,14930,"LOCACAO DE MEIOS DE TRANSPORTE","RECIFE","PE",17/04/2003,26/04/2003,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","008052",01/12/2006,"14780,15","LOCACAO DE MEIOS DE TRANSPORTE","MANAUS","AM",14/12/2006,18/12/2006,"1-Visita à Moto Honda da Amazonia;2-Visita a Yamaha Moto da Amazônia;3-isita à Design House; 4-Participação da 224º Reunião do Conselho Adm. da SUFRAMA"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","0807",08/11/2004,"14762,13","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",17/10/2004,24/10/2004,
"00926724000160","RUSSO FILHOS LTDA","PONTA PORÃ","MS","352",28/03/2003,14690,"LOCACAO DE MEIOS DE TRANSPORTE","PONTA PORA","MS",24/03/2003,28/03/2003,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","6396",10/02/2004,14655,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",06/02/2004,10/02/2004,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","12814",12/04/2004,"14650,06","LOCACAO DE MEIOS DE TRANSPORTE","ARARAS","SP",31/03/2004,01/04/2004,
"07150288000120","LOCALIZA CAR RENTAL S/A","BELO HORIZONTE","MG","10298",30/10/2008,"14625,68","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",05/10/2008,07/10/2008,"Cerimônia de Entrega de Insígnia da Órdem do Mérito Cultural"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","1751",18/01/2005,"14483,22","LOCACAO DE MEIOS DE TRANSPORTE","CAXIAS DO SUL","RS",06/01/2005,11/01/2005,
"05561264000138","ANNA RENT A CAR - MAIA LOCADORA DE VEÍCULOS LTDA","FLORIANÓPOLIS","SC","142615",11/04/2003,"14316,83","LOCACAO DE MEIOS DE TRANSPORTE","LONDRINA","PR",10/04/2003,12/04/2003,
"04139032000123","GRANDS MARCAS IND. COM.REP.IMP.EXP.LTDA","RIO BRANCO","AC","204",10/05/2003,14269,"LOCACAO DE MEIOS DE TRANSPORTE","RIO BRANCO","AC",08/05/2003,10/05/2003,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","288437",22/12/2008,"14262,77","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",19/09/2008,20/09/2008,"Participação do Senhor Presidente da República em Atividades na Cachoeirnha"
"16670085006358","LOCALIZA RENT A CAR S/A","BRASÍLIA","DF","260",05/06/2006,"14232,44","LOCACAO DE MEIOS DE TRANSPORTE","ALEXANIA","GO",15/05/2006,17/05/2006,"VISITA  OBRAS  DA  BR  060"
"01971883000140","C.A.S. LOCAÇÃO E SERVIÇOS LTDA","FORTALEZA","CE","1231",28/07/2003,"14147,92","LOCACAO DE MEIOS DE TRANSPORTE","FORTALEZA","CE",23/07/2003,28/07/2003,
"00257222000194","MULTI-CAR LOCADORA DE VEÍCULOS LTDA","SÃO PAULO","SP","1042",19/07/2004,14102,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",14/07/2004,19/07/2004,
"04669879000110","RENARO LOCAÇÃO DE VEÍCULOS E SERVIÇOS LTDA","SÃO CAETANO DO SUL","SP","144",25/06/2004,"13956,63","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",03/06/2004,07/06/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","02634",29/03/2005,"13930,16","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",04/03/2005,06/03/2005,"Memo 169GSIPR/SCHEXEC/DGES - agenda particular"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","1750",18/01/2005,"13926,44","LOCACAO DE MEIOS DE TRANSPORTE","CAXIAS DO SUL","RS",06/01/2005,11/01/2005,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","03269",17/05/2005,"13825,15","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",15/04/2005,18/04/2005,"Memo 187GSIPR/SCAAM/ASSMIL/MB - comemoração pelos 30 anos do Presidente Lula como presidente do sindicato dos metalúrgicos"
"00257222000194","MULTI-CAR LOCADORA DE VEÍCULOS LTDA","SÃO PAULO","SP","538",01/08/2003,13780,"LOCACAO DE MEIOS DE TRANSPORTE","SANTOS","SP",28/07/2003,01/08/2003,
"42784173000198","CHOFER LTDA","BELO HORIZONTE","MG","004674",18/04/2005,"13715,05","LOCACAO DE MEIOS DE TRANSPORTE","MONTES CLAROS","MG",09/04/2005,10/04/2005,"Memo 118GSIPR/SCAAM/EX - compromisso pessoal"
"04405224000134","MILTON TRANSPORTS","PORTO ALEGRE","RS","1010",20/02/2004,13710,"LOCACAO DE MEIOS DE TRANSPORTE","CAXIAS DO SUL","RS",18/02/2004,20/02/2004,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","363",14/01/2003,13650,"LOCACAO DE MEIOS DE TRANSPORTE","RECIFE","PE",08/01/2003,11/01/2003,
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2245",09/11/2003,13507,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",08/11/2003,09/11/2003,
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","572",29/03/2004,"13500,09","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",21/03/2004,24/03/2004,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","2322",09/03/2005,"13494,9","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",31/01/2005,05/02/2005,
"05561264000138","ANNA RENT A CAR - MAIA LOCADORA DE VEÍCULOS LTDA","FLORIANÓPOLIS","SC","142614",11/04/2003,13460,"LOCACAO DE MEIOS DE TRANSPORTE","MARINGÁ","PR",10/04/2003,12/04/2003,
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","1961",26/03/2003,13430,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",19/03/2003,27/03/2003,
"04405224000134","MILTON TRANSPORTS","PORTO ALEGRE","RS","809",05/09/2003,13375,"LOCACAO DE MEIOS DE TRANSPORTE","ESTEIO","RS",02/09/2003,05/09/2003,
"00738087000107","VICTORY ALUGUEL DE VEÍCULOS E SERVIÇOS LTDA","BRASILIA","DF","18",11/12/2003,"13374,19","LOCACAO DE MEIOS DE TRANSPORTE","CUIABÁ","MT",07/12/2003,10/12/2003,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","1523",29/12/2004,"13364,22","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",21/12/2004,23/12/2004,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","1521",29/12/2004,"13117,47","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",23/12/2004,26/12/2004,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","275496",07/11/2008,"13089,42","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",21/09/2008,25/09/2008,"AGENDA PARTICULAR"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","1946",13/03/2003,"13074,59","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",05/03/2003,10/03/2003,
"00697455000108","AUTOCAR LTDA - FRANQUIA EMPRESARIAL","OURO PRETO","MG","47",18/12/2004,"13015,41","LOCACAO DE MEIOS DE TRANSPORTE","OURO PRETO","MG",25/10/2004,25/10/2004,
"04595044000162","PORTAL TURISMO E COMÉRCIO LTDA","CHAPECÓ","SC","000503",16/03/2005,"12973,6","LOCACAO DE MEIOS DE TRANSPORTE","CHAPECÓ","SC",14/03/2005,16/03/2005,"Memo 188GSIPR/SCHEXEC/DGES - visita presidencial"
"84088830000102","BRECHA TRANSPORTES E TURISMO LTDA","MANAUS","AM","6148",19/12/2006,"12955,73","LOCACAO DE MEIOS DE TRANSPORTE","MANAUS","AM",14/12/2006,18/12/2006,"1-Visita à Moto Honda da Amazonia;2-Visita a Yamaha Moto da Amazônia;3-isita à Design House; 4-Participação da 224º Reunião do Conselho Adm. da SUFRAMA"
"00257222000194","MULTI-CAR LOCADORA DE VEÍCULOS LTDA","SÃO PAULO","SP","1027",14/07/2004,12806,"LOCACAO DE MEIOS DE TRANSPORTE","CAMPINAS","SP",11/07/2004,14/07/2004,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","13786",27/08/2004,"12784,06","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",06/08/2004,08/09/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","1254",09/12/2004,"12722,69","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",27/11/2004,28/11/2004,
"07150288000120","LOCALIZA CAR RENTAL S/A","BELO HORIZONTE","MG","010668",06/11/2008,"12602,86","LOCACAO DE MEIOS DE TRANSPORTE","SÃO JOSÉ DOS CAMPOS","SP",25/09/2008,27/09/2008,"Participação do Senhor Presidente da República em Átos Políticos"
"42784173000198","CHOFER LTDA","BELO HORIZONTE","MG","3788",20/03/2004,"12554,17","LOCACAO DE MEIOS DE TRANSPORTE","BELO HORIZONTE","MG",15/03/2004,19/03/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","0810",08/11/2004,"12534,5","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",17/10/2004,24/10/2004,
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","524",28/08/2003,"12532,81","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",22/08/2003,24/08/2003,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","525",05/11/2003,"12488,88","LOCACAO DE MEIOS DE TRANSPORTE","CAMPINA GRANDE","PB",14/10/2006,16/10/2006,"CAMPANHA"
"84088830000102","BRECHA TRANSPORTES E TURISMO LTDA","MANAUS","AM","5823",14/06/2006,"12467,96","LOCACAO DE MEIOS DE TRANSPORTE","MANAUS","AM",29/05/2006,01/06/2006,"Cerimônia da 1ª solda do Gasoduto Coari//Manaus"
"00738087000107","VICTORY ALUGUEL DE VEÍCULOS E SERVIÇOS LTDA","BRASILIA","DF","79",28/07/2004,"12425,53","LOCACAO DE MEIOS DE TRANSPORTE","PORTO ALEGRE","RS",21/07/2004,22/07/2004,
"06290520000162","RUSSAN E AGUIAR LOCADORA - GLÓRIA LOCADORA","PORTO SEGURO","BA","253",28/09/2005,12330,"LOCACAO DE MEIOS DE TRANSPORTE","PORTO SEGURO","BA",26/09/2005,28/09/2005,"MEMO471GSIPR/SCAAM/MB INAUGURAÇÃO DA FÁBRICA DE CELULOSE E VISITA A O ASSENTAMENTO LULÃO"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","04628",26/08/2005,"12324,39","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",16/08/2005,20/08/2005,"MEMO368GSIPR/SCAAM/MB - ALMOÇO COMEMORATIVO AOS 50 ANOS DE ATIVIDADES DA ABDIB; LANÇAMENTO DA POLÍTICA NACIONAL DE ESPORTE;JANTAR EM HOMENAGEM À ELEIÇÃO DE JOSUÉ CHRISTIANO GOMES DA SILVA, PARA A PRESIDÊNCIA, E WALTER FONTANA FILHO, PARA A DIRETORIA"
"00738087000107","VICTORY ALUGUEL DE VEÍCULOS E SERVIÇOS LTDA","BRASILIA","DF","80",28/07/2004,"12320,12","LOCACAO DE MEIOS DE TRANSPORTE","NAVEGANTES","SC",20/07/2004,23/07/2004,
"00926724000160","RUSSO FILHOS LTDA","PONTA PORÃ","MS","357",28/03/2003,"12049,62","LOCACAO DE MEIOS DE TRANSPORTE","CAMPO GRANDE","MS",24/03/2003,28/03/2003,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","095510",07/12/2005,"12003,08","LOCACAO DE MEIOS DE TRANSPORTE","ITAGUAÍ","RJ",07/06/2005,09/06/2005,"MEMO162GSIPR/SCAAM/EX - ENTREGA DE MÓDULOS DA PLATAFORMA P51"
"04595044000162","PORTAL TURISMO E COMÉRCIO LTDA","CHAPECÓ","SC","513",16/03/2005,11980,"LOCACAO DE MEIOS DE TRANSPORTE","ERECHIM","RS",14/03/2005,16/03/2005,"Memo 92GSIPR/SCAAM/EX - visita às áreas afetadas pela estiagem, a cargo do MDS"
"04595044000162","PORTAL TURISMO E COMÉRCIO LTDA","CHAPECÓ","SC","000504",16/03/2005,"11959,49","LOCACAO DE MEIOS DE TRANSPORTE","CHAPECÓ","SC",14/03/2005,16/03/2005,"Memo 188GSIPR/SCHEXEC/DGES - visita presidencial"
"05467471000128","GIRO'S TOUR VIAGENS E TURISMO LTDA","LAURO DE FREITAS","BA","33",19/09/2003,"11882,68","LOCACAO DE MEIOS DE TRANSPORTE","FEIRA DE SANTANA","BA",08/09/2003,12/09/2003,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","000972",09/06/2006,"11869,5","LOCACAO DE MEIOS DE TRANSPORTE","MISSAO VELHA","CE",03/06/2006,06/06/2006,"Visita ao Marco Zero das Obras da Nova Transnordestina no Trecho Salgueiro-Missão Velha"
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","548",03/12/2003,"11828,71","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",27/11/2003,28/11/2003,
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","636",05/11/2004,11755,"LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",31/10/2004,06/11/2004,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","13795",01/09/2004,"11698,43","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",20/08/2004,23/08/2004,
"04742554000115","CENTRAL SERVICE TURISMO LTDA","BRASILIA","DF","346",05/01/2007,"11685,36","LOCACAO DE MEIOS DE TRANSPORTE","BRASILIA","DF",01/01/2007,01/01/2007,"Posse Presidencial"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","007913",24/11/2006,"11644,06","LOCACAO DE MEIOS DE TRANSPORTE","S. B. DO CAMPO","SP",14/11/2006,15/11/2006,"PARTICULAR"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","005156",03/10/2005,"11631,13","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",01/09/2005,05/09/2005,"MEMO833GSIPR/SCHEXEC/DGES AGENDA PARTICULAR MEMO402GSIPR/SCAAM/MB CERIMÔNIA DE ABERTURA DA 39ª CONVENÇÃO NACIONAL DOS SUPERMERCADOS ABRAS MEMO 402GSIPR/SCAAM/MB - CERIMÔNIA DE ABERTURA DA 39ª CONVENÇÃO NACIONAL DOS SUPERMERCADOS ABRAS"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","014068",21/10/2005,"11611,03","LOCACAO DE MEIOS DE TRANSPORTE","POUSO ALEGRE","MG",04/10/2005,07/10/2005,"MEMO 952GSIPR/SCHEXEC/DGES OBRAS DE DUPLICAÇÃO DA BR381, BR 459"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","1029",29/11/2004,"11452,8","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",05/11/2004,09/11/2004,
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2441",24/12/2003,"11450,5","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",21/12/2003,23/12/2003,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","4323",08/08/2005,"11393,43","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",15/07/2005,19/07/2005,"MEMO479GSIPR/SCHEXEC/DGES - AGENDA PARTICULAR, MEMO209GSIPR/SCAAM/EX - VISITA A 37ª FEIRA INTERNACINAL DE CALÇADOS, ACESSÓRIOS DE MODA, MÁQUINAS E COMPONENTES - FRNACAL E CERIMÔNIA DE POSSE DA NOVA DIRETORIA DA ABICALÇADDOS"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","12708",23/03/2004,"11383,37","LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",16/01/2004,22/01/2004,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","12433",23/01/2004,"11374,69","LOCACAO DE MEIOS DE TRANSPORTE","POÇOS DE CALDAS","MG",13/01/2004,16/01/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","0809",08/11/2004,"11369,24","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",17/10/2004,24/10/2004,
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","12434",23/01/2004,"11269,28","LOCACAO DE MEIOS DE TRANSPORTE","POÇOS DE CALDAS","MG",13/01/2004,16/01/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","0216",13/09/2004,"11264,37","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",01/09/2004,03/09/2004,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","03856",28/06/2005,"11189,62","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",30/05/2005,06/06/2005,"MEMO152GSIPR/SCAAM/EX - ABERTURA OFICIAL DO SALÃO DO TURISM - ROTEIROS BRASIL/2005"
"01720459000122","FULL TIME LOCAÇÃO E SERVIÇOS S/C LTDA","SÃO CAETANO DO SUL","SP","2211",30/10/2003,"11041,41","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",21/10/2003,28/10/2003,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","2834",12/04/2005,"11025,61","LOCACAO DE MEIOS DE TRANSPORTE","FRANCA","SP",22/03/2005,24/03/2005,
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","586",17/05/2004,10980,"LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",14/05/2004,17/05/2004,
"16670085000155","LOCALIZA RENT A CAR S/A","BELO HORIZONTE","MG","94026",21/11/2005,"10977,33","LOCACAO DE MEIOS DE TRANSPORTE","BELO HORIZONTE","MG",01/09/2005,03/09/2005,"MEMO830GSIPR/SCHEXEC/SCAAM/EX CERIMÔNIA DE LANÇAMENTO NACIONAL DO PROGRAMA ESCOLOAS IRMÃS, INAUGURAÇÃO DA UNIDADE DE RECICLAGEM DE PLÁSTICO PÓS-CONSUMO"
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","1028",29/11/2004,"10977,28","LOCACAO DE MEIOS DE TRANSPORTE","SÃO PAULO","SP",05/11/2004,09/11/2004,
"02617817000139","ASA BRANCA LOCADORA DE VEÍCULOS LTDA","RECIFE","PE","000950",02/12/2005,"10927,84","LOCACAO DE MEIOS DE TRANSPORTE","ARNEIROZ","CE",23/11/2005,25/11/2005,
"61400453000108","P.J.P. LOCAÇÕES E SERVIÇOS LTDA - BRASÍLIA RENT A","SÃO PAULO","SP","04933",21/09/2005,10875,"LOCACAO DE MEIOS DE TRANSPORTE","SÃO BERNARDO DO CAMPO","SP",15/09/2005,21/09/2005,"MEMO887GSIPR/SCHEXEC/DGES AGENDA PARTICULAR MEMO287GSIPR/SCAAM/EX JANTAR DE COMEMORAÇÃO MEMO287GSIPR/SCAAM/EX JANTAR DE COMEMORAÇÃO AOS 50 ANOS DO HOSPITAL ALBERT EINSTEIN"
"61400453000361","BRASÍLIA RENT A CAR - LOCAÇÕES E SERVIÇOS LTDA","BARUERI","SP","12809",12/04/2004,"10807,98","LOCACAO DE MEIOS DE TRANSPORTE","SÃO CAETANO DO SUL","SP",24/03/2004,29/03/2004,
"05467471000128","GIRO'S TOUR VIAGENS E TURISMO LTDA","LAURO DE FREITAS","BA","00126",17/08/2004,"10777,49","LOCACAO DE MEIOS DE TRANSPORTE","FEIRA DE SANTANA","BA",06/08/2004,10/08/2004,
"03421002000142","INTER PRICE RENT A CAR LOCADORA DE VEÍCULOS LTDA","RIO DE JANEIRO","RJ","565",17/02/2004,"10718,27","LOCACAO DE MEIOS DE TRANSPORTE","RIO DE JANEIRO","RJ",10/02/2004,14/02/2004,
