"NUM_CNPJ_CPF","NOME DO _FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DATA NOTA","VALOR DO ITEM","CATEGORIA","LOCAL VIAGEM","UF LOCAL VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9332,02/06/2017,350,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",02/06/2017,03/06/2017,"AGENDA PRIVADA"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9333,03/06/2017,425,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",02/06/2017,03/06/2017,"AGENDA PRIVADA"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9334,14/06/2017,500,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",14/06/2017,15/06/2017,"AGENDA PRIVADA"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9337,24/06/2017,550,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",24/06/2017,25/06/2017,"Viagem Presidencial atividade privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9343,01/07/2017,550,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",30/06/2017,02/07/2017,"Atividade privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",13,14/07/2017,525,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",14/07/2017,14/07/2017,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9348,14/07/2017,75,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",14/07/2017,14/07/2017,"Agenda Privada"
25281307000139,"CAIPIBURGUER COMERCIO DE BEBIDAS E ALIMENTOS LTDA","RIO DE JANEIRO","RJ",4453,21/07/2017,"65,67","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",20/07/2017,21/07/2017,"Atividade Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",14,23/07/2017,1125,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",22/07/2017,24/07/2017,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9361,23/07/2017,350,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",22/07/2017,24/07/2017,"Agenda Privada"
7535345000199,"THIAGO JOSE MEDEIROS SAMPAIO CANTINA - ME","RIO DE JANEIRO","RJ",7,24/07/2017,2340,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",20/07/2017,21/07/2017,"Atividade Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9364,29/07/2017,975,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/07/2017,29/07/2017,"Agenda Privada"
20739216000180,"R R FOODS LANCHONETE LTDA","RIO DE JANEIRO","RJ",109224,30/07/2017,4300,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",29/07/2017,30/07/2017,"Avaliar a situação de segurança do Rio de Janeiro, após publicação de Decreto, colocando à disposição o"
27041748000199,"BAR BELO JARDIM LTDA","RIO DE JANEIRO","RJ",24732,30/07/2017,"1071,29","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",29/07/2017,30/07/2017,"Avaliar a situação de segurança do Rio de Janeiro, após publicação de Decreto, colocando à disposição o"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9371,04/08/2017,350,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",03/08/2017,08/08/2017,"Atividade Privada e Assinatura do Protocolo de Intenções entre MD e PMSP para Criação do Campo de Marte e Abertura do 27o Congresso & ExpoFenabrave"
5077149000192,"REATAURANTE E PIZZARIA DE MARCA LTDA ME","SÃO PAULO","SP",152910,06/08/2017,327,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",03/08/2017,08/08/2017,"Atividade Privada e Assinatura do Protocolo de Intenções entre MD e PMSP para Criação do Campo de Marte e Abertura do 27o Congresso & ExpoFenabrave"
10372776000196,"LANCHONETE CACHOEIRA DAS ANDORINHAS LTDA - ME","SÃO PAULO","SP",11645,07/08/2017,400,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",03/08/2017,08/08/2017,"Atividade Privada e Assinatura do Protocolo de Intenções entre MD e PMSP para Criação do Campo de Marte e Abertura do 27o Congresso & ExpoFenabrave"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",17,08/08/2017,7700,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",03/08/2017,08/08/2017,"Atividade Privada e Assinatura do Protocolo de Intenções entre MD e PMSP para Criação do Campo de Marte e Abertura do 27o Congresso & ExpoFenabrave"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",16,08/08/2017,1825,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",03/08/2017,08/08/2017,"Atividade Privada e Assinatura do Protocolo de Intenções entre MD e PMSP para Criação do Campo de Marte e Abertura do 27o Congresso & ExpoFenabrave"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",18,08/08/2017,4000,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/08/2017,09/08/2017,"Cerimônia de Lançamento do PRODULOTE"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9372,08/08/2017,75,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/08/2017,09/08/2017,"Cerimônia de Lançamento do PRODULOTE"
7535345000199,"THIAGO JOSE MEDEIROS SAMPAIO CANTINA - ME","RIO DE JANEIRO","RJ",8,09/08/2017,8588,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",07/08/2017,09/08/2017,"Cerimônia de Abertura do 37o ENAEX"
4769517000109,"ARMAZEM GOURMET","LUCAS DO RIO VERDE","MT",1306,10/08/2017,884,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/08/2017,11/08/2017,"Cerimônia comemorativa do início da colheita de algodão"
23389429000118,"ROSELIA APARECIDA MROCZOK PERIUS - ME","DISTRITIO PRIMAVERA - SORRISSO","MT",254,10/08/2017,600,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/08/2017,11/08/2017,"Cerimônia comemorativa do início da colheita de algodão"
4261785000107,"HOTEL FERRARI LTDA - ME","LUCAS DO RIO VERDE","MT",260,11/08/2017,2805,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/08/2017,11/08/2017,"Cerimônia comemorativa do início da colheita de algodão"
13567519000106,"RESTAURANTE BUSIN VERNEKE LTDA ME","SINOP","MT",32,11/08/2017,4012,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/08/2017,12/08/2017,"Cerimônia de Inauguração da 1a fábrica de Etanol do MT"
27597645000100,"CHAPA GRILL","LUCAS DO RIO VERDE","MT",16,11/08/2017,3836,"FORNECIMENTO DE ALIMENTAÇÃO","LUCAS DO RIO VERDE","MT",09/08/2017,12/08/2017,"Cerimônia de Inauguração da 1a fábrica de Etanol do MT"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9373,11/08/2017,350,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",11/08/2017,12/08/2017,"Agenda Privada"
10372776000196,"LANCHONETE CACHOEIRA DAS ANDORINHAS LTDA - ME","SÃO PAULO","SP",11793,15/08/2017,120,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",14/08/2017,17/08/2017,"Café de Pastores por ocasião da 13a Expo  Cristã"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",20,16/08/2017,14875,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",14/08/2017,17/08/2017,"Café de Pastores por ocasião da 13a Expo  Cristã"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9375,17/08/2017,525,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",14/08/2017,17/08/2017,"Café de Pastores por ocasião da 13a Expo  Cristã"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9378,25/08/2017,850,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",24/08/2017,26/08/2017,"ACegerinmdôan Piari vdaed raetomada de investimentos na área de habitação de interesse social no estado do Rio de Janeiro; Moradias para a população carente e anúncio de intervenção de contenção de encostas na Região serrana e almoço privado."
156772000117,"RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ",22,31/08/2017,1400,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2017,31/08/2017,"Inauguração de praça, obra de rodovia e lançamento de construção de obra de barragem. Sobrevôo do ""cluster"" portuário de Aracruz, almoço oficial e reunião com o setor de rochas ornamentais."
24890077000142,"HIGUI RESTAURANTE LTDA ME","LINHARES","ES",597,01/09/2017,5550,"FORNECIMENTO DE ALIMENTAÇÃO","LINHARES","ES",31/08/2017,01/09/2017,"Inauguração de praça, obra de rodovia e lançamento de construção de obra de barragem. Sobrevôo do ""cluster"" portuário de Aracruz, almoço oficial e reunião com o setor de rochas ornamentais."
4344817000138,"CAC COMERCIAL LTDA","VITÓRIA","ES",4820,01/09/2017,5500,"FORNECIMENTO DE ALIMENTAÇÃO","LINHARES","ES",31/08/2017,01/09/2017,"Inauguração de praça, obra de rodovia e lançamento de construção de obra de barragem. Sobrevôo do ""cluster"" portuário de Aracruz, almoço oficial e reunião com o setor de rochas ornamentais."
4344817000138,"CAC COMERCIAL LTDA","VITÓRIA","ES",4821,01/09/2017,1440,"FORNECIMENTO DE ALIMENTAÇÃO","LINHARES","ES",31/08/2017,01/09/2017,
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",21,04/09/2017,3525,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",01/09/2017,04/09/2017,"CPreorgimraômnaia Edxea mreeto Fmóraudma  d2e0 1in7vestimentos na área de habitação de interesse social no estado do Rio de Janeiro; Moradias para a população carente e anúncio de intervenção de contenção de encostas na Região serrana e almoço privado."
7535345000199,"THIAGO JOSE MEDEIROS SAMPAIO CANTINA - ME","RIO DE JANEIRO","RJ",9,05/09/2017,3800,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",30/08/2017,31/08/2017,
12675744000195,"CANEDO & DUARTE LTDA","ARAGUAINA","TO",1443,12/09/2017,"17,5","FORNECIMENTO DE ALIMENTAÇÃO","XAMBIOA","TO",11/09/2017,14/09/2017,"Assinatura  de OS da construção da Ponte rodoviária sobre o Rio Araguaia, na BR 153 entre os municípios de Xambioá e São Geraldo do Araguaia"
34876912000143,"PLAZA MARABA PANIFICADORA LTDA -EPP","MARABÁ","PA",7,13/09/2017,3887,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO GERALDO DO ARAGUAIA","PA",11/09/2017,14/09/2017,"Assinatura de OS da construção de ponte rodoviária sobre o rio Araguaia, BR 153"
15247458000117,"MARLUCE SANTOS DE SOUZA","SÃO GERALDO DO ARAGUAIA","PA",17,14/09/2017,6216,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO GERALDO DO ARAGUAIA","PA",11/09/2017,14/09/2017,"Assinatura de OS da construção de ponte rodoviária sobre o rio Araguaia, BR 153"
828492000108,"C.C. SANTOS & CIA LTDA","ARAGUAINA","TO",176,14/09/2017,6076,"FORNECIMENTO DE ALIMENTAÇÃO","XAMBIOA","TO",11/09/2017,14/09/2017,"Assinatura  de OS da construção da Ponte rodoviária sobre o Rio Araguaia, na BR 153 entre os municípios de Xambioá e São Geraldo do Araguaia"
4111100000146,"GOLDEN VILLE HOTEL LTDA - EPP","MARABÁ","PA",184,14/09/2017,1320,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO GERALDO DO ARAGUAIA","PA",11/09/2017,14/09/2017,"Assinatura de OS da construção de ponte rodoviária sobre o rio Araguaia, BR 153"
8658781000118,"FLAVIO MORAIS QUEIROZ EPP","MARABÁ","PA",157,14/09/2017,1280,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO GERALDO DO ARAGUAIA","PA",11/09/2017,14/09/2017,"Assinatura de OS da construção de ponte rodoviária sobre o rio Araguaia, BR 153"
34876912000143,"PLAZA MARABA PANIFICADORA LTDA -EPP","MARABÁ","PA",8,14/09/2017,"511,5","FORNECIMENTO DE ALIMENTAÇÃO","SÃO GERALDO DO ARAGUAIA","PA",11/09/2017,14/09/2017,"Assinatura de OS da construção de ponte rodoviária sobre o rio Araguaia, BR 153"
8658781000118,"FLAVIO MORAIS QUEIROZ EPP","MARABÁ","PA",158,14/09/2017,352,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO GERALDO DO ARAGUAIA","PA",11/09/2017,14/09/2017,"Assinatura de OS da construção de ponte rodoviária sobre o rio Araguaia, BR 153"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",188343,14/09/2017,4975,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",13/09/2017,15/09/2017,"Visita ao Instituto Estadual do Cérebro Paulo Niemeyer"
156772000117,"RESTAURANTE BANDEIRANTES DO CASTELO LTDA","RIO DE JANEIRO","RJ",23,15/09/2017,1400,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",13/09/2017,15/09/2017,"Visita ao Instituto Estadual do Cérebro Paulo Niemeyer"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9380,16/09/2017,800,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",15/09/2017,16/09/2017,"Agenda Privada"
16722462000152,"RESTAURANTE GABMELL LTDA-ME","ARAGUAINA","TO",472,18/09/2017,11900,"FORNECIMENTO DE ALIMENTAÇÃO","XAMBIOA","TO",11/09/2017,14/09/2017,"IAnsasuingautruarçaã  od ed eO pSrdaaç ac,o onbsrtaru dçeã oro ddao Pvioan ete larnoçdaomvieánritao  sdoeb creo nos Rtriuoç Aãroa dguea oiab,r an ad eB Rb a1r5r3a geenmtr.e S osb rmeuvônioc ídpoio ""sc dlues Xtearm"" bpiorátu eá Sriãoo d Gee Arraaldcoru dz,o a Almraogçuoa ioaficial e reunião com o setor de rochas ornamentais."
24890077000142,"HIGUI RESTAURANTE LTDA ME","LINHARES","ES",602,22/09/2017,1500,"FORNECIMENTO DE ALIMENTAÇÃO","LINHARES","ES",31/08/2017,01/09/2017,
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9387,23/09/2017,925,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",22/09/2017,23/09/2017,"Agenda Privada"
43021880000195,"FOCO FORNECEDORA DE ALIMENTOS","SAO PAULO","SP",20161,29/09/2017,553,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/09/2017,30/09/2017,"Agenda Privada"
23320323000168,"ALPHA YK RESTAURANTE LTDA","SAO PAULO","SP",367,29/09/2017,"413,3","FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/09/2017,30/09/2017,"Agenda Privada"
59350116000101,"CASA SANTA LUZIA IMPORT LTDA","SAO PAULO","SP",288788,29/09/2017,"63,98","GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",28/09/2017,30/09/2017,"Agenda Privada"
47508411169576,"GRUPO PAO DE ACUCAR","SAO PAULO","SP",596717,29/09/2017,"30,9","GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP",28/09/2017,30/09/2017,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9391,30/09/2017,1500,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",28/09/2017,30/09/2017,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",22,04/10/2017,9900,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/09/2017,05/09/2017,"Cerimônia Solene de Abertura da 19a Edição do Futurecom e Cerimônia de entrega de 222 ambulâncias do SAMU 192"
4910063000136,"PANIFICADORA UMARIZAL LTDA","BELEM","PA",3366,05/10/2017,"9886,5","FORNECIMENTO DE ALIMENTAÇÃO","BELÉM","PA",02/10/2017,05/10/2017,"Ássinatura do Protocolo de Intenções para cessão de lote para a Basílica Nossa Senhora de Nazaré"
76430438006617,"IRMÃOS MUFFATO E CIA LTDA","CASCAVEL","PR",35518,19/10/2017,"3072,66","GENEROS DE ALIMENTAÇÃO","PALOTINA","PR",18/10/2017,20/10/2017,"Solenidade de Comemoração aos 20 anos do Complexo Agroindustrial e Inauguração do maior Abatedouro de peixes do Brasil"
76430438006617,"IRMÃOS MUFFATO E CIA LTDA","CASCAVEL","PR",51114,19/10/2017,"204,06","GENEROS DE ALIMENTAÇÃO","PALOTINA","PR",18/10/2017,20/10/2017,"Solenidade de Comemoração aos 20 anos do Complexo Agroindustrial e Inauguração do maior Abatedouro de peixes do Brasil"
82292459000170,"RESTAURANTE ERNESTO LTDA","CASCAVEL","PR",6781,20/10/2017,1780,"FORNECIMENTO DE ALIMENTAÇÃO","PALOTINA","PR",18/10/2017,20/10/2017,"Solenidade de Comemoração aos 20 anos do Complexo Agroindustrial e Inauguração do maior Abatedouro de peixes do Brasil"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9396,20/10/2017,700,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",19/10/2017,20/10/2017,"Agenda Privada"
5876372000108,"AUTO POSTO BARIL LTDA","CASCAVEL","PR",123789,20/10/2017,8,"GENEROS DE ALIMENTAÇÃO","PALOTINA","PR",18/10/2017,20/10/2017,"Solenidade de Comemoração aos 20 anos do Complexo Agroindustrial e Inauguração do maior Abatedouro de peixes do Brasil"
5876372000108,"AUTO POSTO BARIL LTDA","CASCAVEL","PR",123791,20/10/2017,8,"GENEROS DE ALIMENTAÇÃO","PALOTINA","PR",18/10/2017,20/10/2017,"Solenidade de Comemoração aos 20 anos do Complexo Agroindustrial e Inauguração do maior Abatedouro de peixes do Brasil"
5348350000167,"VERA LUCIA QUADROS BATISTA EIRELI","AQUIDAUANA","MS",26062,20/10/2017,"534,41","GENEROS DE ALIMENTAÇÃO","MIRANDA","MS",18/10/2017,21/10/2017,"II Encontro Carta Caiman - Refúgio Ecológico Caiman; Zona Rural - Pantanal, Miranda/MS"
18607033000160,"CARLA DOS SANTOS AURELIO - ME","MIRANDA","MS",113,21/10/2017,14056,"FORNECIMENTO DE ALIMENTAÇÃO","MIRANDA","MS",18/10/2017,21/10/2017,"II Encontro Carta Caiman - Refúgio Ecológico Caiman; Zona Rural - Pantanal, Miranda/MS"
3932152000110,"S. K. SALAME & CIA LTDA - ME","CAMPO GRANDE","MS",9477,21/10/2017,3375,"FORNECIMENTO DE ALIMENTAÇÃO","MIRANDA","MS",18/10/2017,21/10/2017,"II Encontro Carta Caiman - Refúgio Ecológico Caiman; Zona Rural - Pantanal, Miranda/MS"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",23,31/10/2017,3950,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",27/10/2017,28/10/2017,"Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9413,10/11/2017,750,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",10/11/2017,11/11/2017,"Agenda Privada"
4916788000131,"LAITTS SUCOS LTDA - ME","RIO DE JANEIRO","RJ",14716,12/11/2017,3350,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",10/11/2017,13/11/2017,"Lançamento das ações de enfrentamento contra a violência na cidade do Rio de Janeiro"
1127320000170,"KILUXO CHURRASCARIA E RESTAURANTE LTDA","RIO DE JANEIRO","RJ",284563,12/11/2017,480,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",10/11/2017,13/11/2017,"Lançamento das ações de enfrentamento contra a violência na cidade do Rio de Janeiro"
4916788000131,"LAITTS SUCOS LTDA - ME","RIO DE JANEIRO","RJ",14718,13/11/2017,125,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ",10/11/2017,13/11/2017,"Lançamento das ações de enfrentamento contra a violência na cidade do Rio de Janeiro"
47508411097800,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","ITU","SP",51822,14/11/2017,"8480,35","GENEROS DE ALIMENTAÇÃO","ITU","SP",12/11/2017,15/11/2017,"Refundação da República"
47508411097800,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","ITU","SP",51823,14/11/2017,"200,91","GENEROS DE ALIMENTAÇÃO","ITU","SP",12/11/2017,15/11/2017,"Refundação da República"
67200600000174,"TINHOS RESTAURANTE LTDA EPP","INDAIATUBA","SP",5369,14/11/2017,"190,8","FORNECIMENTO DE ALIMENTAÇÃO","ITU","SP",12/11/2017,15/11/2017,"Refundação da República"
2635927000123,"ITU PLAZA HOTEL LTDA","ITU","SP",17350,15/11/2017,468,"FORNECIMENTO DE ALIMENTAÇÃO","ITU","SP",12/11/2017,15/11/2017,"Refundação da República"
22938855000109,"RESTAURANTE E PIZZARIA MENINOS LTDA ME","ITÚ","SP",145,16/11/2017,"179,4","FORNECIMENTO DE ALIMENTAÇÃO","ITU","SP",12/11/2017,15/11/2017,"Refundação da República"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9417,17/11/2017,925,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",24/11/2017,26/11/2017,"Agenda Privada"
4082624002019,"IRMÃOS GONÇALVES COMERCIO E INDUSTRIA LTDA","PORTO VELHO","RO",926,23/11/2017,"5273,21","GENEROS DE ALIMENTAÇÃO","PORTO VELHO","RO",20/11/2017,23/11/2017,"Inauguração do Hospital  de Câncer da Amazônia"
5686312000114,"J. V. CARDOSO SANTOS - ME","PORTO VELHO","RO",21702,23/11/2017,"237,3","FORNECIMENTO DE ALIMENTAÇÃO","PORTO VELHO","RO",20/11/2017,23/11/2017,"Inauguração do Hospital  de Câncer da Amazônia"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9428,27/11/2017,2575,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",24/11/2017,26/11/2017,"CAgeerinmdôan Piari vdaed Eantrega de 896 UH do Condomínio Residencial Vida Nova I e II do Programa Minha Casa Minha Vida"
3691423000193,"ROSEMARY RINALDI BOSCO - ME","AMERICANA","SP",406,01/12/2017,7625,"FORNECIMENTO DE ALIMENTAÇÃO","AMERICANA","SP",29/11/2017,02/11/2017,"Cerimônia de Entrega de 896 UH do Condomínio Residencial Vida Nova I e II do Programa Minha Casa Minha Vida"
10626493000123,"BUENO & POLTRONIERI LTDA - ME","AMERICANA","SP",487,01/12/2017,4880,"FORNECIMENTO DE ALIMENTAÇÃO","AMERICANA","SP",29/11/2017,02/11/2017,"Cerimônia de Entrega de 900 UH do Condomínio Residencial Rubi III a V do Programa Minha Casa Minha Vida"
3691423000193,"ROSEMARY RINALDI BOSCO - ME","AMERICANA","SP",405,01/12/2017,575,"FORNECIMENTO DE ALIMENTAÇÃO","AMERICANA","SP",29/11/2017,02/11/2017,"Cerimônia de Entrega de 896 UH do Condomínio Residencial Vida Nova I e II do Programa Minha Casa Minha Vida"
1454063000180,"PANIFICADORA MANÁ O PÃO NOSSO LTDA - ME","CAMPINAS","SP",1151,02/12/2017,"1435,14","FORNECIMENTO DE ALIMENTAÇÃO","AMERICANA","SP",29/11/2017,02/11/2017,
2132705000198,"ANA DRACHEMBERG MOI-ME","LIMEIRA","SP",792,02/12/2017,8123,"FORNECIMENTO DE ALIMENTAÇÃO","LIMEIRA","SP",29/11/2017,02/12/2017,"Cerimônia de Entrega de 896 UH do Condomínio Residencial Vida Nova I e II do Programa Minha Casa Minha Vida"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",24,06/12/2017,5750,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/12/2017,08/12/2017,"Cerimônia em homenagem as pessoas mais destacads do País com o título de Brasileiro do Ano, pela Revista Isto É e Empreendedor do Ano, pela Revista Isto É Dinheiro"
11695267000167,"BAR E RESTAURANTE VARANDA MINEIRA LTDA","SÃO PAULO","SP",28302,07/12/2017,27,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/12/2017,08/12/2017,"Cerimônia em homenagem as pessoas mais destacads do País com o título de Brasileiro do Ano, pela Revista Isto É e Empreendedor do Ano, pela Revista Isto É Dinheiro"
11695267000167,"BAR E RESTAURANTE VARANDA MINEIRA LTDA","SÃO PAULO","SP",28303,07/12/2017,27,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/12/2017,08/12/2017,"Cerimônia em homenagem as pessoas mais destacads do País com o título de Brasileiro do Ano, pela Revista Isto É e Empreendedor do Ano, pela Revista Isto É Dinheiro"
11695267000167,"BAR E RESTAURANTE VARANDA MINEIRA LTDA","SÃO PAULO","SP",28304,07/12/2017,27,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/12/2017,08/12/2017,"Cerimônia em homenagem as pessoas mais destacads do País com o título de Brasileiro do Ano, pela Revista Isto É e Empreendedor do Ano, pela Revista Isto É Dinheiro"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",25,08/12/2017,4050,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/12/2017,08/12/2017,"Cerimônia em homenagem as pessoas mais destacads do País com o título de Brasileiro do Ano, pela Revista Isto É e Empreendedor do Ano, pela Revista Isto É Dinheiro"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",26,08/12/2017,3400,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/12/2017,09/12/2017,"Abertura do 22o Encontro Anual da Indústri Química - ENAIQ"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9435,08/12/2017,175,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",06/12/2017,09/12/2017,"Abertura do 22o Encontro Anual da Indústri Química - ENAIQ"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9452,15/12/2017,1875,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP",13/12/2017,15/12/2017,"AGENDA PRIVADA"
13059697000118,"RENATO RIOS CHOPERIA E RESTAURANTE","RIO DE JANEIRO","RJ",17706,21/12/2017,150,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",04/12/2017,08/12/2017,"Cerimônia em homenagem as pessoas mais destacads do País com o título de Brasileiro do Ano, pela Revista Isto É e Empreendedor do Ano, pela Revista Isto É Dinheiro"
